ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000157005	0.5622993	SST	somatostatin [Source:HGNC Symbol;Acc:HGNC:11329]	6,624211e-03	0,5622993	  25,24839	 5,359527e-05	0,5604242	  1,2159520	9,807483e-03	0,5643964	  1,2152315	 3	 3	 6
ENSG00000157064	0.6173984	NMNAT2	nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789]	8,053188e-03	0,6173984	  26,86908	 2,113855e-04	0,6155853	  1,2944588	1,346355e-03	0,6184699	  1,2937384	 3	 3	 6
ENSG00000157303	1.5021637	SUSD3	sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]	4,915262e-02	1,5021637	  17,98962							 3	 3	 6
ENSG00000157368	0.5743245	IL34	interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529]	3,729852e-05	0,5743245	  68,33429	 6,297667e-09	0,5728992	  3,2861438	4,555502e-03	0,5742969	  3,2854233	 3	 3	 6
ENSG00000157601	0.6567878	MX1	MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]				 5,524393e-08	0,6567878	  4,5028827				 3	 3	 6
ENSG00000158014	2.0633837	SLC30A2	solute carrier family 30 member 2 [Source:HGNC Symbol;Acc:HGNC:11013]	5,457083e-04	2,0633837	  54,40319	 3,896488e-10	2,0545687	  2,5912318	4,309409e-02	2,0448391	  2,5919520	 3	 3	 6
ENSG00000158050	0.5009287	DUSP2	dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]	5,616928e-05	0,5009287	  54,86703	 9,893165e-10	0,4997826	  2,6361444	6,394885e-03	0,5021460	  2,6354239	 3	 3	 6
ENSG00000158055	0.4228847	GRHL3	grainyhead like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:25839]	4,026519e-03	0,4228847	  20,18807	 3,210251e-06	0,4210574	  0,9711364	2,645292e-02	0,4295032	  0,9704160	 3	 0	 3
ENSG00000158270	1.5080644	COLEC12	collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016]	5,456883e-03	1,5080644	 632,72344	 3,921977e-21	1,5030771	 30,0575610	2,519705e-02	1,5028907	 30,0582799	 3	 3	 6
ENSG00000158859	0.6441696	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4 [Source:HGNC Symbol;Acc:HGNC:220]	4,880445e-05	0,6441696	  83,11979	 2,955959e-08	0,6422065	  4,0064804	2,507164e-03	0,6430222	  4,0057599	 3	 3	 6
ENSG00000159166	0.6350746	LAD1	ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]	1,101302e-09	0,6350746	 263,74595	 2,914359e-17	0,6332294	 12,7069228	1,085747e-03	0,6334995	 12,7062019	 3	 3	 6
ENSG00000159216	0.4796911	RUNX1	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	1,835500e-18	0,4796911	 293,50932	 3,566891e-33	0,4783608	 14,1085437	1,640813e-04	0,4788416	 14,1078227	 3	 3	 6
ENSG00000159231	0.6281763	CBR3	carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]				 3,862619e-02	0,6281763	  0,3362806	4,709184e-02	0,6383968	  0,3355602	 2	 0	 2
ENSG00000159251	0.6505366	ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	1,391093e-11	0,6505366	1411,55439	 1,365373e-27	0,6487890	 68,0104751	3,130981e-03	0,6488355	 68,0097517	 3	 3	 6
ENSG00000159307	1.5103731	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13441]				 1,465359e-11	1,5103731	  8,1859810				 3	 3	 6
ENSG00000159403	0.6475472	C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]	8,078288e-04	0,6475472	1054,66236	 1,911376e-26	0,6460194	 50,7597753	1,179050e-02	0,6460826	 50,7590526	 3	 3	 6
ENSG00000160013	0.6173101	PTGIR	prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602]	3,131026e-02	0,6173101	  25,41350	 2,372538e-04	0,6157835	  1,2225986				 3	 3	 6
ENSG00000160326	0.5338469	SLC2A6	solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]	6,501775e-05	0,5338469	  53,63617	 1,327775e-08	0,5324892	  2,5787930	3,074547e-03	0,5346085	  2,5780726	 3	 3	 6
ENSG00000160862	1.9759805	AZGP1	alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]	6,362742e-03	1,9759805	  29,18183	 1,922542e-06	1,9684903	  1,3902845				 3	 3	 6
ENSG00000160870	0.4235717	CYP3A7	cytochrome P450 family 3 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:2640]	1,792111e-04	0,4235717	  34,68967	 5,986880e-09	0,4222597	  1,6656924	7,373412e-03	0,4271925	  1,6649720	 3	 2	 5
ENSG00000161640	1.7123707	SIGLEC11	sialic acid binding Ig like lectin 11 [Source:HGNC Symbol;Acc:HGNC:15622]	5,816840e-04	1,7123707	  49,32166	 4,974204e-07	1,7057381	  2,3445181	1,400300e-02	1,7009814	  2,3452383	 3	 3	 6
ENSG00000161798	0.4588007	AQP5	aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638]	3,936715e-02	0,4588007	  10,64085	 1,229111e-03	0,4576355	  0,5105947				 2	 0	 2
ENSG00000161921	0.6506476	CXCL16	C-X-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]	2,558129e-09	0,6506476	 223,68981	 1,548379e-14	0,6488737	 10,7776934	3,187174e-04	0,6491665	 10,7769726	 3	 3	 6
ENSG00000162267	2.0162347	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]				 5,818887e-09	2,0162347	  2,2355359				 3	 3	 6
ENSG00000162645	0.3559526	GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	1,767505e-08	0,3559526	  84,08645	 1,738012e-19	0,3554125	  4,0307098	6,273413e-03	0,3579479	  4,0299892	 3	 3	 6
ENSG00000162692	0.4655411	VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	2,053000e-33	0,4655411	 690,19504	 3,823700e-57	0,4641672	 33,1747013	2,936207e-05	0,4643827	 33,1739794	 3	 3	 6
ENSG00000163060	0.6482499	TEKT4	tektin 4 [Source:HGNC Symbol;Acc:HGNC:31012]				 2,357126e-02	0,6482499	  0,4559805				 2	 1	 3
ENSG00000163072	1.5463275	NOSTRIN	nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:HGNC:20203]				 5,005546e-03	1,5463275	  0,7171251				 3	 3	 6
ENSG00000163121	0.6196826	NEURL3	neuralized E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:25162]	2,410133e-03	0,6196826	  37,06744	 2,404119e-05	0,6179930	  1,7845807	4,086649e-03	0,6200642	  1,7838603	 3	 3	 6
ENSG00000163131	0.3359352	CTSS	cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]	1,262198e-05	0,3359352	  35,75951	 5,446150e-11	0,3351343	  1,7155217	3,096370e-03	0,3414295	  1,7148012	 3	 1	 4
ENSG00000163354	1.5336076	DCST2	DC-STAMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26562]	4,326750e-02	1,5336076	  19,51486	 3,138078e-03	1,5279328	  0,9258889				 3	 3	 6
ENSG00000163734	0.2530138	CXCL3	C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604]	4,173993e-06	0,2530138	  31,19692	 1,634220e-12	0,2522784	  1,4968269	2,598319e-03	0,2613356	  1,4961065	 3	 0	 3
ENSG00000163735	0.2311776	CXCL5	C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]	4,003889e-14	0,2311776	  80,61589	 3,949619e-27	0,2305552	  3,8679727	9,500384e-05	0,2342888	  3,8672521	 3	 2	 5
ENSG00000163739	0.2438428	CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	1,558347e-18	0,2438428	 128,22864	 9,400052e-38	0,2432851	  6,1480091	2,858453e-04	0,2455625	  6,1472884	 3	 3	 6
ENSG00000163814	0.5059056	CDCP1	CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]	2,834796e-04	0,5059056	  46,87296	 2,705633e-08	0,5048470	  2,2516960	1,538336e-02	0,5075579	  2,2509755	 3	 3	 6
ENSG00000163898	0.3644174	LIPH	lipase H [Source:HGNC Symbol;Acc:HGNC:18483]	1,767978e-02	0,3644174	  11,12912	 2,284075e-04	0,3636995	  0,5339120	4,673548e-02	0,3819204	  0,5331916	 2	 0	 2
ENSG00000164122	0.6162556	ASB5	ankyrin repeat and SOCS box containing 5 [Source:HGNC Symbol;Acc:HGNC:17180]				 3,633650e-02	0,6162556	  0,3347056				 2	 1	 3
ENSG00000164161	1.7183265	HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	3,669862e-04	1,7183265	  50,56353	 3,659820e-07	1,7115884	  2,4038520	6,095427e-03	1,7068695	  2,4045722	 3	 3	 6
ENSG00000164736	1.5933799	SOX17	SRY-box transcription factor 17 [Source:HGNC Symbol;Acc:HGNC:18122]				 1,882106e-02	1,5933799	  0,4405741				 1	 2	 3
ENSG00000164949	0.5865621	GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	3,323815e-04	0,5865621	  69,88164	 8,650822e-09	0,5848410	  3,3654265	4,119884e-02	0,5861333	  3,3647060	 3	 3	 6
ENSG00000165462	0.5374467	PHOX2A	paired like homeobox 2A [Source:HGNC Symbol;Acc:HGNC:691]	1,649922e-02	0,5374467	  16,33587	 4,195197e-04	0,5358617	  0,7859156	2,162426e-03	0,5426534	  0,7851952	 3	 1	 4
ENSG00000165731	0.6325178	RET	ret proto-oncogene [Source:HGNC Symbol;Acc:HGNC:9967]	3,169360e-03	0,6325178	  37,79136	 3,060139e-05	0,6306437	  1,8206831	7,533084e-03	0,6325468	  1,8199627	 3	 3	 6
ENSG00000165816	0.5710985	VWA2	von Willebrand factor A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24709]	1,526916e-02	0,5710985	  19,82778	 2,707907e-04	0,5692301	  0,9546738	1,417586e-02	0,5740850	  0,9539534	 3	 2	 5
ENSG00000165973	1.5129256	NELL1	neural EGFL like 1 [Source:HGNC Symbol;Acc:HGNC:7750]	1,718933e-03	1,5129256	  49,29793	 1,646078e-05	1,5081229	  2,3415021	9,155262e-03	1,5056926	  2,3422223	 3	 3	 6
ENSG00000166006	1.8296957	KCNC2	potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]				 1,123063e-03	1,8296957	  0,7846620				 1	 2	 3
ENSG00000166104	1.6162533	---	golgin subfamily A pseudogene				 1,368318e-02	1,6162533	  0,4993029				 1	 3	 4
ENSG00000166289	0.6115200	PLEKHF1	pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764]	3,270880e-03	0,6115200	  34,59866	 4,224101e-05	0,6099750	  1,6652942	4,175883e-03	0,6122840	  1,6645737	 3	 3	 6
ENSG00000166342	0.6207523	NETO1	neuropilin and tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:13823]	4,091074e-02	0,6207523	  17,03809	 2,052876e-03	0,6186146	  0,8218775				 3	 3	 6
ENSG00000166741	0.5206892	NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	4,844715e-04	0,5206892	  35,14438	 5,079108e-07	0,5190338	  1,6907746	1,988456e-03	0,5224408	  1,6900541	 3	 3	 6
ENSG00000167034	0.5515078	NKX3-1	NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]	2,993885e-02	0,5515078	  14,49102	 1,340621e-03	0,5500686	  0,6965968	8,108998e-03	0,5572740	  0,6958765	 3	 1	 4
ENSG00000167600	0.6437075	CYP2S1	cytochrome P450 family 2 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15654]	2,297131e-02	0,6437075	  22,10260	 1,082703e-03	0,6417320	  1,0660804	9,863594e-03	0,6447878	  1,0653600	 3	 3	 6
ENSG00000167654	0.5289590	ATCAY	ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]				 3,077652e-03	0,5289590	  0,6068483				 3	 1	 4
ENSG00000167754	1.5555244	KLK5	kallikrein related peptidase 5 [Source:HGNC Symbol;Acc:HGNC:6366]				 4,599253e-02	1,5555244	  0,3807570				 0	 2	 2
ENSG00000168079	1.5939178	SCARA5	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]				 3,546650e-02	1,5939178	  0,3914191				 0	 2	 2
ENSG00000168334	0.4257786	XIRP1	xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]	6,846309e-06	0,4257786	  49,21545	 3,542500e-11	0,4243732	  2,3672255	2,954423e-03	0,4278278	  2,3665051	 3	 3	 6
ENSG00000168389	0.6487959	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid [Source:HGNC Symbol;Acc:HGNC:25897]				 1,046221e-02	0,6487959	  0,6471551	1,348550e-02	0,6536176	  0,6464347	 3	 2	 5
ENSG00000168394	0.6434495	TAP1	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]	4,491028e-08	0,6434495	 143,19955	 1,453712e-11	0,6415506	  6,9024064	1,219764e-05	0,6420262	  6,9016858	 3	 3	 6
ENSG00000168398	0.5498160	BDKRB2	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	2,153111e-02	0,5498160	  16,13135	 7,861024e-04	0,5485224	  0,7753237	4,758625e-03	0,5550489	  0,7746033	 3	 2	 5
ENSG00000168412	0.6617215	MTNR1A	melatonin receptor 1A [Source:HGNC Symbol;Acc:HGNC:7463]				 1,122315e-02	0,6617215	  0,6376224	1,181603e-02	0,6662768	  0,6369020	 3	 3	 6
ENSG00000168453	0.3172098	HR	HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]	2,067973e-04	0,3172098	  24,25336	 9,515555e-09	0,3163169	  1,1631834	5,860101e-03	0,3260769	  1,1624630	 3	 0	 3
ENSG00000168530	0.5772418	MYL1	myosin light chain 1 [Source:HGNC Symbol;Acc:HGNC:7582]	7,765680e-10	0,5772418	 254,07530	 5,290952e-21	0,5757680	 12,2237516	2,807900e-03	0,5761397	 12,2230306	 3	 3	 6
ENSG00000169245	0.2639845	CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	4,146600e-04	0,2639845	  23,69808	 2,180875e-09	0,2636934	  1,1339574				 2	 0	 2
ENSG00000169258	0.5975155	GPRIN1	G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]	1,484801e-04	0,5975155	  52,40077	 3,654527e-07	0,5957016	  2,5235617	2,606421e-04	0,5973376	  2,5228412	 3	 3	 6
ENSG00000169271	0.5331714	HSPB3	heat shock protein family B (small) member 3 [Source:HGNC Symbol;Acc:HGNC:5248]	7,414312e-03	0,5331714	  29,69491	 5,695594e-06	0,5318427	  1,4283324				 3	 3	 6
ENSG00000169393	0.6454789	ELSPBP1	epididymal sperm binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14417]				 5,561286e-03	0,6454789	  0,7454472	2,567442e-02	0,6497478	  0,7447268	 3	 3	 6
ENSG00000169429	0.2064247	CXCL8	C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]	1,639052e-17	0,2064247	 121,44090	 1,324824e-40	0,2059622	  5,8231359	1,330842e-03	0,2086040	  5,8224152	 3	 3	 6
ENSG00000169432	0.5960608	SCN9A	sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]	3,793036e-05	0,5960608	  62,12336	 5,976108e-08	0,5943881	  2,9902942	1,215465e-04	0,5957782	  2,9895737	 3	 3	 6
ENSG00000169436	0.5434669	COL22A1	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]	7,177811e-17	0,5434669	 606,22769	 7,649486e-39	0,5418140	 29,1676508	9,230005e-04	0,5419949	 29,1669291	 3	 3	 6
ENSG00000169715	2.2689232	MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]	5,659151e-16	2,2689232	 304,84743	 9,641591e-39	2,2612044	 14,5378308	1,442524e-03	2,2586931	 14,5385504	 3	 3	 6
ENSG00000169903	0.5925551	TM4SF4	transmembrane 4 L six family member 4 [Source:HGNC Symbol;Acc:HGNC:11856]	1,426383e-04	0,5925551	  56,61539	 1,238343e-07	0,5908452	  2,7252544	3,147024e-03	0,5923958	  2,7245340	 3	 3	 6
ENSG00000170162	0.4266866	VGLL2	vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232]	8,515459e-08	0,4266866	  62,28992	 3,721834e-13	0,4254955	  2,9924855	2,680609e-05	0,4282211	  2,9917651	 3	 3	 6
ENSG00000170276	0.6072353	HSPB2	heat shock protein family B (small) member 2 [Source:HGNC Symbol;Acc:HGNC:5247]	1,044097e-02	0,6072353	  23,85794	 3,117205e-04	0,6057049	  1,1479977	1,175881e-03	0,6091168	  1,1472773	 3	 3	 6
ENSG00000170608	0.5878774	FOXA3	forkhead box A3 [Source:HGNC Symbol;Acc:HGNC:5023]	4,691718e-04	0,5878774	  46,91417	 8,716030e-07	0,5862513	  2,2572737	3,539964e-03	0,5881626	  2,2565532	 3	 3	 6
ENSG00000170835	1.5473804	CEL	carboxyl ester lipase [Source:HGNC Symbol;Acc:HGNC:1848]	4,410708e-02	1,5473804	  19,09577	 3,051597e-03	1,5419685	  0,9067457				 3	 3	 6
ENSG00000170893	1.6951583	TRH	thyrotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:12298]	1,446633e-02	1,6951583	  21,79524	 3,720247e-04	1,6894518	  1,0363952	1,306733e-02	1,6792798	  1,0371155	 3	 3	 6
ENSG00000171201	1.7809096	SMR3B	submaxillary gland androgen regulated protein 3B [Source:HGNC Symbol;Acc:HGNC:17326]				 7,755948e-13	1,7809096	  5,4925308				 3	 3	 6
ENSG00000171223	0.5559450	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]	1,501782e-26	0,5559450	1336,76651	 4,074182e-46	0,5544623	 64,2932484	8,719206e-05	0,5545401	 64,2925251	 3	 3	 6
ENSG00000171236	0.5311439	LRG1	leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:29480]	1,399907e-03	0,5311439	  34,99856	 1,606965e-06	0,5297549	  1,6825050	1,647402e-02	0,5330325	  1,6817846	 3	 3	 6
ENSG00000171476	0.5774474	HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	6,759728e-09	0,5774474	 210,60918	 7,087733e-19	0,5759617	 10,1274036	3,575592e-03	0,5764099	 10,1266828	 3	 3	 6
ENSG00000171759	1.6296138	PAH	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	2,260789e-02	1,6296138	  19,94000	 1,035054e-03	1,6234373	  0,9474105	1,068965e-02	1,6143820	  0,9481308	 3	 3	 6
ENSG00000172247	0.6568193	C1QTNF4	C1q and TNF related 4 [Source:HGNC Symbol;Acc:HGNC:14346]	8,933313e-04	0,6568193	  58,58957	 2,616233e-06	0,6549414	  2,8232469	9,839033e-03	0,6560204	  2,8225264	 3	 3	 6
ENSG00000172350	1.5579072	ABCG4	ATP binding cassette subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:13884]				 5,855036e-03	1,5579072	  0,7226476	1,965614e-02	1,5484825	  0,7233679	 3	 3	 6
ENSG00000172367	1.5220924	NHERF4	NHERF family PDZ scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:19891]	6,535338e-03	1,5220924	  53,86301	 1,332893e-05	1,5152575	  2,5525263				 3	 3	 6
ENSG00000172716	0.5975059	SLFN11	schlafen family member 11 [Source:HGNC Symbol;Acc:HGNC:26633]	1,444916e-05	0,5975059	  88,36359	 7,673157e-10	0,5959652	  4,2519573	3,885899e-03	0,5969364	  4,2512367	 3	 3	 6
ENSG00000172717	0.6174649	GARIN2	golgi associated RAB2 interactor family member 2 [Source:HGNC Symbol;Acc:HGNC:20101]				 5,799576e-03	0,6174649	  0,6063838	4,633733e-02	0,6235174	  0,6056635	 3	 2	 5
ENSG00000173110	0.5105777	HSPA6	heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]	4,646747e-02	0,5105777	  56,99003	 1,905853e-09	0,5092980	  2,7379380	3,708002e-02	0,5114908	  2,7372175	 3	 3	 6
ENSG00000173227	0.3360044	SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]	6,963128e-05	0,3360044	  31,90420	 6,389279e-10	0,3356510	  1,5291018	7,437973e-03	0,3426952	  1,5283814	 3	 1	 4
ENSG00000174059	0.6328637	CD34	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	2,731224e-02	0,6328637	  33,07381	 1,636898e-04	0,6318106	  1,5882269				 3	 3	 6
ENSG00000174600	0.3166550	CMKLR1	chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]	8,422854e-08	0,3166550	  50,70097	 3,935035e-15	0,3158964	  2,4330689	6,526547e-04	0,3206015	  2,4323484	 3	 2	 5
ENSG00000174939	0.5071443	ASPHD1	aspartate beta-hydroxylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27380]	1,497631e-03	0,5071443	  29,70641	 1,867957e-06	0,5053473	  1,4300219	1,076066e-02	0,5095949	  1,4293015	 3	 3	 6
ENSG00000175311	1.6579402	ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:26795]	2,061248e-02	1,6579402	  26,72767	 1,713685e-04	1,6503968	  1,2689367				 3	 3	 6
ENSG00000175471	1.5515475	MCTP1	multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]				 3,168365e-03	1,5515475	  0,7554018				 3	 3	 6
ENSG00000175592	0.4586134	FOSL1	FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]	2,070573e-04	0,4586134	  34,61850	 6,906575e-08	0,4576487	  1,6619138	2,201353e-03	0,4620219	  1,6611933	 3	 3	 6
ENSG00000175793	0.3371348	SFN	stratifin [Source:HGNC Symbol;Acc:HGNC:10773]	5,905171e-07	0,3371348	  47,88368	 9,672108e-14	0,3365105	  2,2966979	1,366543e-03	0,3412045	  2,2959774	 3	 2	 5
ENSG00000175832	0.6174839	ETV4	ETS variant transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3493]	1,032417e-04	0,6174839	  83,13134	 6,677707e-09	0,6161112	  3,9973195	1,432117e-02	0,6170472	  3,9965990	 3	 3	 6
ENSG00000175868	0.5006001	CALCB	calcitonin related polypeptide beta [Source:HGNC Symbol;Acc:HGNC:1438]				 3,462589e-03	0,5006001	  0,5036575	2,148731e-02	0,5127032	  0,5029372	 3	 0	 3
ENSG00000175899	0.5241193	A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	9,294921e-08	0,5241193	3045,49830	 5,856029e-63	0,5226617	146,4450270	2,368921e-03	0,5227007	146,4442999	 3	 3	 6
ENSG00000176406	0.5681510	RIMS2	regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]	2,178929e-03	0,5681510	  29,64924	 1,619539e-05	0,5663158	  1,4275619	4,982292e-04	0,5696165	  1,4268415	 3	 3	 6
ENSG00000176907	0.6630055	TCIM	transcriptional and immune response regulator [Source:HGNC Symbol;Acc:HGNC:1357]	4,529039e-04	0,6630055	  58,24260	 3,874820e-06	0,6610631	  2,8080547	6,046006e-04	0,6621113	  2,8073342	 3	 3	 6
ENSG00000177238	0.6323412	TRIM72	tripartite motif containing 72 [Source:HGNC Symbol;Acc:HGNC:32671]	1,692880e-03	0,6323412	  41,73359	 1,625998e-05	0,6305321	  2,0110600	2,328853e-03	0,6322569	  2,0103396	 3	 3	 6
ENSG00000178055	1.5902257	PRSS42P	serine protease 42, pseudogene [Source:HGNC Symbol;Acc:HGNC:30716]	2,908368e-02	1,5902257	  18,75161	 1,780702e-03	1,5850350	  0,8916566	8,266732e-03	1,5765906	  0,8923769	 3	 3	 6
ENSG00000178752	0.5805904	ERFE	erythroferrone [Source:HGNC Symbol;Acc:HGNC:26727]	1,973262e-07	0,5805904	 125,66072	 2,308398e-13	0,5790267	  6,0450911	2,002207e-03	0,5797667	  6,0443705	 3	 3	 6
ENSG00000179388	0.2726133	EGR3	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	1,757639e-22	0,2726133	 191,78387	 3,755271e-47	0,2719536	  9,2008487	3,456194e-04	0,2733658	  9,2001279	 3	 3	 6
ENSG00000179862	0.6302695	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:HGNC Symbol;Acc:HGNC:18696]	3,783768e-05	0,6302695	  88,35241	 8,490191e-09	0,6288118	  4,2509378	4,647142e-03	0,6296370	  4,2502173	 3	 3	 6
ENSG00000179978	1.7648979	NAIPP2	NAIP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16042]	4,327944e-02	1,7648979	  14,10419	 2,786035e-03	1,7572767	  0,6700664	3,391255e-02	1,7384205	  0,6707867	 1	 3	 4
ENSG00000180178	1.6944397	FAR2P1	fatty acyl-CoA reductase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49284]	3,855699e-02	1,6944397	  14,99327	 2,553273e-03	1,6878869	  0,7128444	1,069992e-02	1,6732683	  0,7135647	 2	 3	 5
ENSG00000180209	0.6239869	MYL11	myosin light chain 11 [Source:HGNC Symbol;Acc:HGNC:29824]	1,433249e-09	0,6239869	 319,01326	 6,871359e-20	0,6223165	 15,3621527	2,911840e-03	0,6225530	 15,3614317	 3	 3	 6
ENSG00000180287	1.6331118	PLD5	phospholipase D family member 5 [Source:HGNC Symbol;Acc:HGNC:26879]				 1,598636e-02	1,6331118	  0,4446359	2,557881e-02	1,6135457	  0,4453562	 1	 2	 3
ENSG00000180440	1.5148383	SERTM1	serine rich and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33792]				 1,731632e-03	1,5148383	  0,9736926				 2	 3	 5
ENSG00000180458	1.6284404	---	novel transcript, antisense to ZNF793				 5,066469e-03	1,6284404	  0,6816802	1,064015e-02	1,6157250	  0,6824006	 2	 3	 5
ENSG00000180745	1.6034587	CLRN3	clarin 3 [Source:HGNC Symbol;Acc:HGNC:20795]	1,581500e-02	1,6034587	  28,33707	 1,322797e-04	1,5989734	  1,3489689				 3	 3	 6
ENSG00000180914	0.6154410	OXTR	oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]	2,225058e-03	0,6154410	  36,30666	 2,435328e-05	0,6136509	  1,7490638	1,883317e-03	0,6158103	  1,7483433	 3	 3	 6
