ENSID	RatiosMoys_.MT1_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT1_SC.	Flags_tot
ENSG00000176165	 6.878718418	FOXG1	forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811]	 3,064470e-06	 6,878718418	  193,697246	 1,163433e-71	 6,886417124	  9,3396808	2,529903e-02	 6,80294235	  9,3414676	 3	 3	 6
ENSG00000177238	 2.261988721	TRIM72	tripartite motif containing 72 [Source:HGNC Symbol;Acc:HGNC:32671]	 4,259849e-16	 2,261988721	  173,683704	 4,904584e-25	 2,260810415	  8,3568495	1,009132e-04	 2,25669429	  8,3586364	 3	 3	 6
ENSG00000177354	 2.529661257	C10orf71	chromosome 10 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:26973]	 1,732806e-06	 2,529661257	   46,744651	 2,179704e-12	 2,528151796	  2,2492427	6,532772e-04	 2,50570261	  2,2510299	 3	 3	 6
ENSG00000177468	 0.351359208	OLIG3	oligodendrocyte transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:18003]	 3,342975e-08	 0,351359208	   56,646747	 4,051884e-16	 0,351286728	  2,7285044	5,752560e-04	 0,35525755	  2,7267169	 3	 3	 6
ENSG00000177984	 2.698464735	LCN15	lipocalin 15 [Source:HGNC Symbol;Acc:HGNC:33777]				 1,197748e-13	 2,698464735	  2,4987279				 3	 3	 6
ENSG00000178726	 2.639925721	THBD	thrombomodulin [Source:HGNC Symbol;Acc:HGNC:11784]	 3,265567e-05	 2,639925721	   33,561935	 3,288712e-10	 2,637503153	  1,6145154	1,641964e-03	 2,60173731	  1,6163026	 2	 3	 5
ENSG00000178860	 2.194731494	MSC	musculin [Source:HGNC Symbol;Acc:HGNC:7321]	 6,945969e-19	 2,194731494	  314,719070	 1,046552e-36	 2,192384487	 15,1295800	6,277197e-04	 2,19035526	 15,1313666	 3	 3	 6
ENSG00000180178	 0.473781811	FAR2P1	fatty acyl-CoA reductase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49284]	 2,395446e-06	 0,473781811	   54,683785	 3,900027e-11	 0,473288669	  2,6364710	1,848298e-04	 0,47606696	  2,6346836	 3	 3	 6
ENSG00000180209	 2.088407757	MYL11	myosin light chain 11 [Source:HGNC Symbol;Acc:HGNC:29824]	 5,885751e-56	 2,088407757	 1535,038026	 2,076258e-77	 2,088229159	 73,9144119	5,638167e-06	 2,08788497	 73,9161953	 3	 3	 6
ENSG00000180818	 0.379182143	HOXC10	homeobox C10 [Source:HGNC Symbol;Acc:HGNC:5122]	 5,201284e-07	 0,379182143	  412,316752	 4,570071e-57	 0,379046496	 19,8637670	4,349109e-03	 0,37955102	 19,8619788	 3	 3	 6
ENSG00000180878	 0.463941057	C11orf42	chromosome 11 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:28541]	 3,113873e-02	 0,463941057	   10,803150	 8,589427e-04	 0,463585850	  0,5205080	1,187936e-02	 0,47787457	  0,5187207	 2	 0	 2
ENSG00000180999	 2.312166165	C1orf105	chromosome 1 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:29591]	 2,739548e-04	 2,312166165	   27,731025	 7,758231e-08	 2,311990786	  1,3352480	1,702011e-04	 2,28455056	  1,3370353	 2	 3	 5
ENSG00000181617	 5.592224194	FDCSP	follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:HGNC:19215]	 7,746120e-12	 5,592224194	   55,412659	 4,964323e-26	 5,595151071	  2,6706555	3,884924e-04	 5,42221868	  2,6724427	 0	 3	 3
ENSG00000182156	 0.494030607	ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7 [Source:HGNC Symbol;Acc:HGNC:23764]	 1,974639e-03	 0,494030607	   27,532780	 1,393538e-06	 0,494251882	  1,3260299	1,475193e-02	 0,49935053	  1,3242425	 3	 2	 5
ENSG00000182533	 2.058965562	CAV3	caveolin 3 [Source:HGNC Symbol;Acc:HGNC:1529]	 1,216876e-09	 2,058965562	  124,468802	 9,046679e-18	 2,059719867	  5,9971699	1,380155e-03	 2,05572046	  5,9989569	 3	 3	 6
ENSG00000182993	 2.012896657	C12orf60	chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726]	 3,891256e-13	 2,012896657	  143,770590	 1,190902e-18	 2,012581127	  6,9221142	6,778764e-06	 2,00942691	  6,9239012	 3	 3	 6
ENSG00000183317	 0.492579987	EPHA10	EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987]	 7,529453e-05	 0,492579987	   52,602257	 1,927985e-10	 0,491656915	  2,5386574	1,404910e-02	 0,49435691	  2,5368699	 3	 3	 6
ENSG00000183914	 0.413635916	DNAH2	dynein axonemal heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948]	 3,507113e-07	 0,413635916	   59,989845	 5,297958e-14	 0,413667444	  2,8883287	1,850371e-03	 0,41676899	  2,8865413	 3	 3	 6
ENSG00000184254	 2.753464259	ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	 5,394789e-12	 2,753464259	  102,290533	 6,138129e-23	 2,750009514	  4,9187448	6,072224e-04	 2,73635534	  4,9205319	 3	 3	 6
ENSG00000184344	 2.642567619	GDF3	growth differentiation factor 3 [Source:HGNC Symbol;Acc:HGNC:4218]				 2,293793e-15	 2,642567619	  2,8655941				 2	 3	 5
ENSG00000184470	 0.072407042	TXNRD2	thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]	 8,651217e-43	 0,072407042	  189,417111	 3,594497e-92	 0,072384277	  9,1250121	5,331527e-06	 0,07474171	  9,1232244	 3	 0	 3
ENSG00000185559	 2.339654804	DLK1	delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907]	 3,733404e-80	 2,339654804	 2984,009757	5,189781e-116	 2,339309397	143,6860711	5,027477e-06	 2,33903733	143,6878509	 3	 3	 6
ENSG00000185739	 2.206485394	SRL	sarcalumenin [Source:HGNC Symbol;Acc:HGNC:11295]	 1,458116e-43	 2,206485394	  838,983378	 3,577060e-69	 2,205837331	 40,3834375	1,746537e-05	 2,20505835	 40,3852227	 3	 3	 6
ENSG00000186446	 2.193236095	ZNF501	zinc finger protein 501 [Source:HGNC Symbol;Acc:HGNC:23717]	 5,184277e-08	 2,193236095	   83,646140	 3,846588e-15	 2,193574046	  4,0284048	1,705997e-03	 2,18597527	  4,0301919	 3	 3	 6
ENSG00000186766	 2.465316612	FOXI2	forkhead box I2 [Source:HGNC Symbol;Acc:HGNC:32448]	 1,103357e-02	 2,465316612	   22,363489	 6,837783e-07	 2,459395612	  1,0722872				 1	 2	 3
ENSG00000187048	 0.302263172	CYP4A11	cytochrome P450 family 4 subfamily A member 11 [Source:HGNC Symbol;Acc:HGNC:2642]	 4,207197e-04	 0,302263172	   19,192841	 5,127247e-08	 0,301824645	  0,9252753	1,271095e-03	 0,31512727	  0,9234879	 3	 0	 3
ENSG00000187193	 0.473652605	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]	 1,103852e-26	 0,473652605	  479,663071	 1,155195e-46	 0,473858320	 23,0927973	1,337603e-04	 0,47417617	 23,0910090	 3	 3	 6
ENSG00000187616	 2.341858346	MYMK	myomaker, myoblast fusion factor [Source:HGNC Symbol;Acc:HGNC:33778]	 1,602256e-16	 2,341858346	  155,545623	 8,573020e-25	 2,341758475	  7,4906475	1,368131e-05	 2,33654070	  7,4924344	 3	 3	 6
ENSG00000188153	 0.288213370	COL4A5	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	1,984815e-116	 0,288213370	 2641,806253	3,971917e-210	 0,288202948	127,2483870	4,311855e-06	 0,28830503	127,2465940	 3	 3	 6
ENSG00000188620	 0.355828743	HMX3	H6 family homeobox 3 [Source:HGNC Symbol;Acc:HGNC:5019]	 2,977902e-05	 0,355828743	   36,306498	 1,062976e-11	 0,355387253	  1,7498085	9,133327e-03	 0,36148679	  1,7480211	 3	 2	 5
ENSG00000196091	 2.115796969	MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	 7,917558e-22	 2,115796969	  382,257524	 1,877386e-40	 2,116517395	 18,4202849	3,293359e-04	 2,11506230	 18,4220713	 3	 3	 6
ENSG00000196136	 4.183441064	SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]	 1,313821e-07	 4,183441064	   39,269048	 1,744082e-16	 4,184694608	  1,8911794	8,879949e-04	 4,06818827	  1,8929666	 1	 3	 4
ENSG00000196954	 2.121210792	CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	 1,233332e-02	 2,121210792	   14,677830	 1,301626e-04	 2,120704911	  0,7068603	2,185837e-03	 2,08379089	  0,7086476	 0	 3	 3
ENSG00000197181	 0.391033706	PIWIL2	piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]	 8,037168e-09	 0,391033706	   64,525185	 1,089626e-15	 0,390722139	  3,1097639	2,551719e-05	 0,39381957	  3,1079764	 3	 3	 6
ENSG00000197406	 3.924059848	DIO3	iodothyronine deiodinase 3 [Source:HGNC Symbol;Acc:HGNC:2885]	 5,026311e-25	 3,924059848	  169,108726	 4,704967e-45	 3,920349844	  8,1361895	6,888763e-05	 3,89693873	  8,1379764	 3	 3	 6
ENSG00000197616	 2.544796127	MYH6	myosin heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:7576]	 9,670231e-07	 2,544796127	   53,034326	 1,389682e-13	 2,544414165	  2,5528924	1,925954e-03	 2,52416630	  2,5546796	 3	 3	 6
ENSG00000197769	 2.076344534	MAP1LC3C	microtubule associated protein 1 light chain 3 gamma [Source:HGNC Symbol;Acc:HGNC:13353]	 1,151318e-02	 2,076344534	   15,471461	 1,105358e-04	 2,075520786	  0,7446398	3,744576e-03	 2,04324697	  0,7464271	 0	 3	 3
ENSG00000197901	 0.421954875	SLC22A6	solute carrier family 22 member 6 [Source:HGNC Symbol;Acc:HGNC:10970]	 5,093243e-03	 0,421954875	   16,383390	 1,669148e-05	 0,422204492	  0,7886434	2,199263e-03	 0,43312108	  0,7868561	 3	 0	 3
ENSG00000197935	 0.480040008	ZNF311	zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]	 1,696008e-03	 0,480040008	   25,208139	 1,990967e-06	 0,480239107	  1,2136133	3,855436e-03	 0,48609571	  1,2118259	 3	 2	 5
ENSG00000198125	 2.443709248	MB	myoglobin [Source:HGNC Symbol;Acc:HGNC:6915]	 9,630414e-05	 2,443709248	   33,580512	 1,077762e-09	 2,445475680	  1,6195606	5,651214e-03	 2,41779985	  1,6213479	 2	 3	 5
ENSG00000198336	 2.336960402	MYL4	myosin light chain 4 [Source:HGNC Symbol;Acc:HGNC:7585]	 2,073414e-55	 2,336960402	  718,762632	 3,296476e-71	 2,336325889	 34,6017773	9,145739e-08	 2,33520210	 34,6035628	 3	 3	 6
ENSG00000198417	 0.470287892	MT1F	metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]	 2,269686e-29	 0,470287892	  523,565265	 4,286238e-50	 0,470427690	 25,2101723	1,004175e-04	 0,47072242	 25,2083839	 3	 3	 6
ENSG00000198576	 0.452595576	ARC	activity regulated cytoskeleton associated protein [Source:HGNC Symbol;Acc:HGNC:648]	 2,622710e-08	 0,452595576	   73,350027	 3,554946e-14	 0,452300011	  3,5348282	1,205522e-04	 0,45453197	  3,5330407	 3	 3	 6
ENSG00000198590	 0.444290791	APRG1	APRG1 tumor suppressor candidate [Source:HGNC Symbol;Acc:HGNC:24082]	 5,376349e-06	 0,444290791	   50,949839	 2,676489e-11	 0,444515849	  2,4528265	1,586089e-03	 0,44781329	  2,4510391	 3	 3	 6
ENSG00000198796	 2.545780249	ALPK2	alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]	 3,978195e-23	 2,545780249	  263,717030	 1,646353e-39	 2,544207516	 12,6889157	1,479165e-04	 2,54008954	 12,6907024	 3	 3	 6
ENSG00000198842	 2.425192216	STYXL2	serine/threonine/tyrosine interacting like 2 [Source:HGNC Symbol;Acc:HGNC:25034]	 1,200401e-14	 2,425192216	  132,113318	 1,937808e-23	 2,424480647	  6,3597873	4,128953e-05	 2,41753654	  6,3615743	 3	 3	 6
ENSG00000199785	 0.402283312	SNORA52	small nucleolar RNA, H/ACA box 52 [Source:HGNC Symbol;Acc:HGNC:32645]	 1,894636e-02	 0,402283312	   11,346642	 2,251614e-04	 0,401704930	  0,5473343	3,074996e-02	 0,41836560	  0,5455469	 2	 0	 2
ENSG00000202198	 0.159611739	7SK	7SK RNA [Source:RFAM;Acc:RF00100]				5,090864e-153	 0,159611739	 28,4563384				 3	 3	 6
ENSG00000203697	 0.432630288	CAPN8	calpain 8 [Source:HGNC Symbol;Acc:HGNC:1485]	 9,362016e-10	 0,432630288	  104,273967	 1,581277e-18	 0,432799147	  5,0210537	1,145939e-03	 0,43447880	  5,0192661	 3	 3	 6
ENSG00000203709	 0.332274873	MIR29B2CHG	MIR29B2 and MIR29C host gene [Source:HGNC Symbol;Acc:HGNC:32018]	 2,471650e-09	 0,332274873	   59,228086	 2,398789e-17	 0,332340035	  2,8523082	1,639592e-05	 0,33635181	  2,8505208	 3	 3	 6
ENSG00000204277	 2.794926016	LINC01993	long intergenic non-protein coding RNA 1993 [Source:HGNC Symbol;Acc:HGNC:52826]	 7,360768e-04	 2,794926016	   21,215358	 1,063779e-07	 2,792954041	  1,0213124	3,817755e-03	 2,72600095	  1,0230997	 0	 3	 3
ENSG00000204420	 0.487247071	MPIG6B	megakaryocyte and platelet inhibitory receptor G6b [Source:HGNC Symbol;Acc:HGNC:13937]	 5,056669e-05	 0,487247071	   41,404777	 7,343225e-09	 0,487046896	  1,9950327	3,156731e-04	 0,49053649	  1,9932453	 3	 3	 6
ENSG00000204889	 4.102809296	KRT40	keratin 40 [Source:HGNC Symbol;Acc:HGNC:26707]	 7,164050e-07	 4,102809296	   40,045797	 3,780374e-17	 4,109338886	  1,9329627	1,123910e-02	 4,00056440	  1,9347500	 0	 3	 3
ENSG00000205056	 2.722857934	LINC02397	long intergenic non-protein coding RNA 2397 [Source:HGNC Symbol;Acc:HGNC:53323]	 1,252648e-03	 2,722857934	   18,663436	 7,762867e-07	 2,724289575	  0,8993544	1,072070e-03	 2,65434685	  0,9011417	 0	 3	 3
ENSG00000205358	 0.405305478	MT1H	metallothionein 1H [Source:HGNC Symbol;Acc:HGNC:7400]	 2,055069e-13	 0,405305478	 1215,944953	 6,557191e-98	 0,405531987	 58,5519894	3,849333e-04	 0,40568971	 58,5501995	 3	 3	 6
ENSG00000205364	 0.243965424	MT1M	metallothionein 1M [Source:HGNC Symbol;Acc:HGNC:14296]	 1,838438e-04	 0,243965424	   18,847463	 9,035956e-09	 0,244380310	  0,9072684	6,036397e-04	 0,26012287	  0,9054810	 3	 0	 3
ENSG00000207569	 2.383596921	MIR433	microRNA 433 [Source:HGNC Symbol;Acc:HGNC:32026]	 1,551531e-03	 2,383596921	   21,252892	 8,781055e-07	 2,385382438	  1,0246112	4,256412e-03	 2,34570980	  1,0263984	 0	 3	 3
ENSG00000207607	 0.461069367	MIR200A	microRNA 200a [Source:HGNC Symbol;Acc:HGNC:31578]	 4,224578e-03	 0,461069367	   19,459810	 1,217670e-05	 0,461362975	  0,9369535	3,592366e-03	 0,46944580	  0,9351662	 3	 0	 3
ENSG00000211452	 0.428952371	DIO1	iodothyronine deiodinase 1 [Source:HGNC Symbol;Acc:HGNC:2883]	 2,618617e-02	 0,428952371	   12,131394	 3,267274e-04	 0,429853318	  0,5833103	4,453446e-02	 0,44416755	  0,5815230	 2	 0	 2
ENSG00000213373	 0.302254703	LINC00671	long intergenic non-protein coding RNA 671 [Source:HGNC Symbol;Acc:HGNC:44339]	 3,592689e-10	 0,302254703	   64,348763	 7,191760e-20	 0,302498420	  3,0986714	2,174200e-04	 0,30651166	  3,0968840	 3	 2	 5
ENSG00000213886	 2.799656860	UBD	ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]	 3,306327e-18	 2,799656860	  204,412888	 5,135779e-37	 2,800677651	  9,8475882	5,331355e-04	 2,79341873	  9,8493750	 3	 3	 6
ENSG00000215374	 0.032694521	FAM66B	family with sequence similarity 66 member B [Source:HGNC Symbol;Acc:HGNC:28890]	 1,586171e-07	 0,032694521	   29,348719	 8,442020e-23	 0,032829375	  1,4132349	1,240904e-04	 0,04910581	  1,4114475	 3	 0	 3
ENSG00000223573	 0.341343760	TINCR	TINCR ubiquitin domain containing [Source:HGNC Symbol;Acc:HGNC:14607]	 2,532877e-09	 0,341343760	   60,277603	 3,932777e-17	 0,341257776	  2,9035286	1,089766e-05	 0,34510023	  2,9017411	 3	 3	 6
ENSG00000223586	 0.481199360	LINC01312	long intergenic non-protein coding RNA 1312 [Source:HGNC Symbol;Acc:HGNC:28525]	 1,457661e-07	 0,481199360	   71,407258	 9,776611e-13	 0,480939580	  3,4415271	2,273124e-04	 0,48301281	  3,4397396	 3	 3	 6
ENSG00000223949	 2.104186279	ROR1-AS1	ROR1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40508]	 8,622248e-04	 2,104186279	   26,613534	 6,032785e-07	 2,104423523	  1,2820541	8,972576e-04	 2,08435541	  1,2838414	 3	 3	 6
ENSG00000224076	 5.900374709	---	novel transcript	 3,675992e-03	 5,900374709	   44,554337	 2,968881e-22	 5,892762729	  2,1447682	2,371912e-02	 5,65138848	  2,1465554	 0	 3	 3
ENSG00000224389	 2.068587956	C4B	complement C4B (Chido blood group) [Source:HGNC Symbol;Acc:HGNC:1324]	 9,079853e-22	 2,068587956	  281,735187	 1,870478e-31	 2,068731286	 13,5727002	3,676888e-05	 2,06692868	 13,5744868	 3	 3	 6
ENSG00000224647	 0.314717006	---	novel protein phosphatase inhibitor 2 (IPP-2) domain pseudogene	 1,459318e-03	 0,314717006	   15,969458	 8,443528e-07	 0,314096973	  0,7699902	1,754673e-03	 0,32950511	  0,7682029	 2	 0	 2
ENSG00000226306	 2.208568894	NPY6R	neuropeptide Y receptor Y6 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7959]	 3,233950e-03	 2,208568894	   18,894651	 9,071822e-06	 2,209392898	  0,9105929	2,414211e-04	 2,17564818	  0,9123802	 0	 3	 3
ENSG00000226355	 0.471264688	---	novel transcript	 2,989254e-02	 0,471264688	   11,871092	 6,915830e-04	 0,471565370	  0,5716223	1,834467e-02	 0,48424659	  0,5698349	 2	 0	 2
ENSG00000227124	 0.263049621	ZNF717	zinc finger protein 717 [Source:HGNC Symbol;Acc:HGNC:29448]	 5,723769e-17	 0,263049621	  102,648742	 2,569548e-31	 0,263014636	  4,9446680	2,528306e-05	 0,26581230	  4,9428805	 3	 3	 6
ENSG00000227212	 0.465179085	PFN1P6	profilin 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42988]	 3,692652e-04	 0,465179085	   31,419465	 5,613090e-08	 0,464678714	  1,5150714	3,925246e-03	 0,46964491	  1,5132840	 3	 3	 6
ENSG00000227544	 2.454983106	LINC03013	long intergenic non-protein coding RNA 3013 [Source:HGNC Symbol;Acc:HGNC:56140]	 4,629131e-04	 2,454983106	   24,131821	 1,300999e-07	 2,456051431	  1,1628076	3,477432e-04	 2,41723871	  1,1645949	 1	 3	 4
ENSG00000229393	 2.109345502	---	novel transcript	 1,236929e-02	 2,109345502	   14,928623	 1,097225e-04	 2,110199233	  0,7196847	5,853482e-03	 2,07461046	  0,7214720	 0	 3	 3
ENSG00000229821	 2.698676821	---	novel transcript	 4,270947e-03	 2,698676821	   14,716357	 1,204720e-05	 2,696346473	  0,7082659	1,869722e-03	 2,61135451	  0,7100532	 0	 3	 3
ENSG00000230002	 0.490237674	ALMS1-IT1	ALMS1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41305]	 3,311213e-02	 0,490237674	   11,830179	 9,297022e-04	 0,489929152	  0,5701626				 2	 0	 2
ENSG00000230387	 0.443925593	---	novel transcript	 9,977297e-04	 0,443925593	   24,965579	 5,102089e-07	 0,444004914	  1,2020687	3,886133e-03	 0,45070858	  1,2002814	 3	 1	 4
ENSG00000231535	 0.492535606	LINC00278	long intergenic non-protein coding RNA 278 [Source:HGNC Symbol;Acc:HGNC:38712]	 2,615324e-02	 0,492535606	   12,321852	 7,253017e-04	 0,492865042	  0,5929593				 3	 0	 3
ENSG00000232335	 2.160369246	---	novel transcript	 3,810524e-03	 2,160369246	   19,408928	 9,842363e-06	 2,159290585	  0,9339691	2,036675e-03	 2,12909022	  0,9357563	 1	 3	 4
ENSG00000233822	 0.493208446	H2BC15	H2B clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4749]	 1,075857e-03	 0,493208446	   30,821177	 4,575035e-07	 0,493265524	  1,4845901	1,316763e-02	 0,49784042	  1,4828027	 3	 3	 6
ENSG00000234452	 0.498473159	SLC16A12-AS1	SLC16A12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51205]	 3,579435e-03	 0,498473159	   21,169935	 1,483529e-05	 0,498298549	  1,0198632				 3	 3	 6
ENSG00000234983	 0.484372509	---	serine/threonine kinase receptor associated protein (STRAP) pseudogene	 1,582025e-02	 0,484372509	   14,486943	 2,201910e-04	 0,484747230	  0,6973192	3,932632e-03	 0,49470450	  0,6955318	 3	 0	 3
ENSG00000236502	 2.015016268	SIX3-AS1	SIX3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40532]	 1,427279e-02	 2,015016268	   14,644477	 2,031249e-04	 2,015042470	  0,7055253				 0	 3	 3
ENSG00000237058	 0.481295447	MMEL1-AS1	MMEL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40695]	 4,140521e-02	 0,481295447	   11,266831	 8,249762e-04	 0,480688265	  0,5435384				 2	 0	 2
ENSG00000237940	 0.490817870	LINC01238	long intergenic non-protein coding RNA 1238 [Source:HGNC Symbol;Acc:HGNC:49795]	 4,571425e-04	 0,490817870	   30,938633	 2,191420e-07	 0,490330676	  1,4917562	7,241736e-04	 0,49493294	  1,4899688	 3	 3	 6
ENSG00000237988	 2.845068809	OR2I1P	olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]	 2,196340e-27	 2,845068809	  331,334904	 8,486485e-54	 2,845955252	 15,9632980	2,147196e-04	 2,84123679	 15,9650845	 3	 3	 6
ENSG00000239636	 0.499863385	TFAP2E-AS1	TFAP2E antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41274]				 5,006451e-04	 0,499863385	  0,6303426				 3	 0	 3
ENSG00000240898	 0.470682397	RPL21P125	ribosomal protein L21 pseudogene 125 [Source:HGNC Symbol;Acc:HGNC:36039]	 3,367127e-02	 0,470682397	   10,540440	 1,131834e-03	 0,470062791	  0,5084288	7,639797e-03	 0,48435803	  0,5066414	 2	 0	 2
ENSG00000243649	 2.130082408	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	 9,760853e-12	 2,130082408	  123,016482	 1,232029e-18	 2,130207425	  5,9257796	1,547151e-04	 2,12558239	  5,9275666	 3	 3	 6
ENSG00000245864	 2.046554765	MEF2C-AS2	MEF2C antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:53115]	 2,184937e-13	 2,046554765	  152,501643	 8,545652e-20	 2,045807649	  7,3394961	5,784218e-05	 2,04262576	  7,3412830	 3	 3	 6
ENSG00000247516	         Inf	MIR4458HG	MIR4458 host gene [Source:HGNC Symbol;Acc:HGNC:49008]	 2,194874e-07	         Inf	   18,730563	 7,431239e-18	         Inf	  0,9027852	5,162878e-06	40,10515277	  0,9045725	 0	 2	 2
ENSG00000248322	 0.464208687	---	novel transcript	 7,808287e-03	 0,464208687	   15,907487	 5,740703e-05	 0,464049182	  0,7663117	1,468417e-04	 0,47381196	  0,7645243	 3	 0	 3
ENSG00000248464	 2.753387051	FGF10-AS1	FGF10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49382]	 5,891888e-03	 2,753387051	   13,419428	 2,766029e-05	 2,752834221	  0,6458057	1,992022e-03	 2,65385015	  0,6475930	 0	 2	 2
ENSG00000249948	 0.461772012	GBA3	glucosylceramidase beta 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:19069]	 8,920497e-05	 0,461772012	   39,680347	 4,069646e-09	 0,462206167	  1,9093868	3,965053e-03	 0,46618750	  1,9075994	 3	 3	 6
ENSG00000250007	 2.135606623	GJD2-DT	GJD2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55560]	 2,698158e-66	 2,135606623	 1576,896107	 8,034446e-82	 2,134925112	 75,9015618	1,021427e-06	 2,13455941	 75,9033451	 3	 3	 6
ENSG00000250159	 2.476561445	PKD2L2-DT	PKD2L2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55557]	 2,577475e-15	 2,476561445	  161,126345	 2,193997e-27	 2,475510269	  7,7541278	3,433876e-04	 2,46938261	  7,7559147	 3	 3	 6
ENSG00000250385	 0.397168216	---	novel transcript, antisense to SLC9A3	 1,240849e-02	 0,397168216	   12,112145	 1,095752e-04	 0,396585546	  0,5839914	5,041025e-03	 0,41247483	  0,5822041	 2	 0	 2
ENSG00000251129	 0.124104588	LINC02506	long intergenic non-protein coding RNA 2506 [Source:HGNC Symbol;Acc:HGNC:53495]	 6,343613e-05	 0,124104588	   17,137643	 1,006197e-10	 0,124175812	  0,8252313	7,086254e-03	 0,14701348	  0,8234439	 2	 0	 2
ENSG00000251151	 0.404835460	HOXC-AS3	HOXC cluster antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:43751]	 2,712690e-05	 0,404835460	   54,553096	 2,457296e-13	 0,404578486	  2,6287090	3,013096e-02	 0,40808468	  2,6269216	 3	 3	 6
ENSG00000251621	 6.230625445	---	novel transcript	 8,144557e-04	 6,230625445	   52,171103	 1,003817e-25	 6,222329475	  2,5113911	3,979466e-02	 5,98620193	  2,5131783	 0	 3	 3
ENSG00000253308	 0.072515861	---	novel transcript	 1,120472e-06	 0,072515861	   30,467224	 5,799934e-21	 0,072486749	  1,4678156				 2	 0	 2
ENSG00000253405	 0.086185134	EVX1-AS	EVX1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:40223]	 7,800926e-05	 0,086185134	   48,713420	 9,629562e-31	 0,085867251	  2,3481060	3,623563e-02	 0,09471548	  2,3463186	 2	 0	 2
ENSG00000253595	 0.451866714	LINC01300	long intergenic non-protein coding RNA 1300 [Source:HGNC Symbol;Acc:HGNC:50460]	 5,220827e-03	 0,451866714	   17,974306	 1,691542e-05	 0,451674666	  0,8659871	4,619348e-03	 0,46070518	  0,8641997	 3	 0	 3
ENSG00000256663	 2.696152100	---	ubiquitin-like with PHD and ring finger domains 1 (UHRF1) pseudogene	 8,494659e-05	 2,696152100	   28,333761	 3,153434e-09	 2,693735394	  1,3627099	5,556434e-04	 2,64855930	  1,3644971	 1	 3	 4
ENSG00000257514	 2.548763554	---	novel transcript, antisense to MYBPC1	 5,116675e-08	 2,548763554	   61,393618	 4,158783e-15	 2,549333834	  2,9574571	5,897239e-04	 2,53170870	  2,9592443	 3	 3	 6
ENSG00000257551	 2.782311950	HLX-AS1	HLX antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42509]	 7,668871e-03	 2,782311950	   14,184870	 2,151002e-05	 2,774992789	  0,6805663	3,529839e-02	 2,67839615	  0,6823536	 0	 2	 2
